time_step,veh_id,x_pos,y_pos,speed,yaw
1.500000000000000000e+01,1.000000000000000000e+00,4.985018586165968912e+01,8.818816950925004505e+00,2.412759411307573387e+01,-9.483197000023517453e-02
1.500000000000000000e+01,2.000000000000000000e+00,2.138746131101866865e+01,9.315569771947091127e+00,2.699114356152149696e+01,7.330717041885231877e-02
1.600000000000000000e+01,1.000000000000000000e+00,5.081058551829926984e+01,8.720658099185326861e+00,2.413507122229337654e+01,-1.018525823662155272e-01
1.600000000000000000e+01,2.000000000000000000e+00,2.246156485123010782e+01,9.401332848383905372e+00,2.693805069477292591e+01,7.967715297293706533e-02
1.700000000000000000e+01,1.000000000000000000e+00,5.177057456246384959e+01,8.615655793513894878e+00,2.414286189943551975e+01,-1.089455638461647169e-01
1.700000000000000000e+01,2.000000000000000000e+00,2.353293729070443874e+01,9.493887000592341252e+00,2.688407027353974854e+01,8.617445418471685048e-02
1.800000000000000000e+01,1.000000000000000000e+00,5.273010909592795059e+01,8.503732285533436297e+00,2.415100143561363311e+01,-1.161188140416662129e-01
1.800000000000000000e+01,2.000000000000000000e+00,2.460148201048000161e+01,9.593347382888252284e+00,2.682909085543486327e+01,9.281279973677859785e-02
1.900000000000000000e+01,1.000000000000000000e+00,5.368914029041825842e+01,8.384819911203493348e+00,2.415937945154905364e+01,-1.233625626885302140e-01
1.900000000000000000e+01,2.000000000000000000e+00,2.566709708191709538e+01,9.699821902865249257e+00,2.677303101861807733e+01,9.958782911895622258e-02
2.000000000000000000e+01,1.000000000000000000e+00,5.464761743832475815e+01,8.258852379329221449e+00,2.416798323900699685e+01,-1.306757299581585152e-01
2.000000000000000000e+01,2.000000000000000000e+00,2.672967562764238636e+01,9.813420561952087340e+00,2.671584058641526127e+01,1.065039515273294712e-01
2.100000000000000000e+01,1.000000000000000000e+00,5.560548828417190492e+01,8.125747528879593062e+00,2.417686728229522686e+01,-1.380748846656611184e-01
2.100000000000000000e+01,2.000000000000000000e+00,2.778910080241291780e+01,9.934268554775650628e+00,2.665738568280670151e+01,1.135784754283892806e-01
2.200000000000000000e+01,1.000000000000000000e+00,5.656269833839065342e+01,7.985412455668231324e+00,2.418606288586854802e+01,-1.455713799916007190e-01
2.200000000000000000e+01,2.000000000000000000e+00,2.884524938825848039e+01,1.006249922434992250e+01,2.659761431974503409e+01,1.208221017362907102e-01
2.300000000000000000e+01,1.000000000000000000e+00,5.751919104695285512e+01,7.837754296730789605e+00,2.419557337398529029e+01,-1.531654943195350227e-01
2.300000000000000000e+01,2.000000000000000000e+00,2.989799516009642488e+01,1.019824270819196244e+01,2.653653087641927755e+01,1.282347630397686622e-01
2.400000000000000000e+01,1.000000000000000000e+00,5.847490566036115922e+01,7.682680800116227005e+00,2.420534821628332267e+01,-1.608572988057993813e-01
2.400000000000000000e+01,2.000000000000000000e+00,3.094721852461557177e+01,1.034159693853268180e+01,2.647428119904133936e+01,1.357881222645274111e-01
2.500000000000000000e+01,1.000000000000000000e+00,5.942977860936790080e+01,7.520097852048575504e+00,2.421538203997612015e+01,-1.686492346120399000e-01
2.500000000000000000e+01,2.000000000000000000e+00,3.199280019046126000e+01,1.049265004375426003e+01,2.641091228722665107e+01,1.434753496507276682e-01
