time_step,veh_id,x_pos,y_pos,speed,yaw
2.700000000000000000e+01,1.000000000000000000e+00,3.855117062856847809e+01,6.910620821618755905e+00,3.064763388968733082e+01,5.988446637332572181e-02
2.800000000000000000e+01,1.000000000000000000e+00,3.977344361687281094e+01,6.986066467866586471e+00,3.061498104968545064e+01,6.164747802667574356e-02
2.900000000000000000e+01,1.000000000000000000e+00,4.099428792461864646e+01,7.063533654670204776e+00,3.058249079116460933e+01,6.336882265223633959e-02
3.000000000000000000e+01,1.000000000000000000e+00,4.221370994941932508e+01,7.142966712247311278e+00,3.055016044562038857e+01,6.504802337772480625e-02
3.100000000000000000e+01,1.000000000000000000e+00,4.343171689750295883e+01,7.224306118694515000e+00,3.051799699174639713e+01,6.668173242239740228e-02
3.200000000000000000e+01,1.000000000000000000e+00,4.464831607323910845e+01,7.307492853968353685e+00,3.048599665550765536e+01,6.827018900261845602e-02
3.300000000000000000e+01,1.000000000000000000e+00,4.586351487611498357e+01,7.392468328582261883e+00,3.045415572829124429e+01,6.981357662683182475e-02
3.400000000000000000e+01,1.000000000000000000e+00,4.707732103197756146e+01,7.479174355313632283e+00,3.042247646766928071e+01,7.131204431762586116e-02
3.500000000000000000e+01,1.000000000000000000e+00,4.828974284785635973e+01,7.567553976490887457e+00,3.039096922872689532e+01,7.276640553547492063e-02
3.600000000000000000e+01,1.000000000000000000e+00,4.950078949999099365e+01,7.657550325816291803e+00,3.035964978942450898e+01,7.417652374135827453e-02
3.700000000000000000e+01,1.000000000000000000e+00,5.071046947415212713e+01,7.749111675229334750e+00,3.032850474999573720e+01,7.554650524879655271e-02
3.800000000000000000e+01,1.000000000000000000e+00,5.191879107504393431e+01,7.842190059466561891e+00,3.029753163206902045e+01,7.687931272047274223e-02
3.900000000000000000e+01,1.000000000000000000e+00,5.312576081975162623e+01,7.936748063560999711e+00,3.026670180224952134e+01,7.818361513584654032e-02
4.000000000000000000e+01,1.000000000000000000e+00,5.433138419334492397e+01,8.032757399165431522e+00,3.023600411220964901e+01,7.946689928052499963e-02
4.100000000000000000e+01,1.000000000000000000e+00,5.553566649293802726e+01,8.130194355801833694e+00,3.020544050365564459e+01,8.073287566091322254e-02
